14,1,1,6,21,25,0.04,0.04,0
14,1,2,6,16,25,0.04,0.08,0
14,0,0,1,0,25,0,0,0
14,1,7,5,8,25,0.04,0.28,0
14,0,1,1,0,25,0,0.04,0
14,3,2,10,10,25,0.12,0.08,0
163,0,28,16,1,161,0,0.173913043,1
163,1,1,1,1,161,0.00621118,0.00621118,0
163,3,1,3,1,161,0.01863354,0.00621118,0
163,0,0,1,2,161,0,0,0
163,1,1,1,1,161,0.00621118,0.00621118,0
163,1,1,9,10,161,0.00621118,0.00621118,0
163,1,0,2,3,161,0.00621118,0,0
163,0,4,6,7,161,0,0.02484472,0
163,2,1,4,2,161,0.01242236,0.00621118,0
163,5,0,8,6,161,0.031055901,0,0
163,1,2,6,7,161,0.00621118,0.01242236,0
163,0,0,1,0,161,0,0,0
163,1,2,9,10,161,0.00621118,0.01242236,0
163,0,2,6,7,161,0,0.01242236,0
163,0,0,3,4,161,0,0,0
163,0,1,7,8,161,0,0.00621118,0
163,5,0,10,8,161,0.031055901,0,0
163,0,2,6,6,161,0,0.01242236,0
163,0,1,6,7,161,0,0.00621118,0
163,0,3,10,9,161,0,0.01863354,0
163,0,2,9,9,161,0,0.01242236,0
163,0,1,15,16,161,0,0.00621118,0
163,0,0,1,2,161,0,0,0
163,0,1,14,15,161,0,0.00621118,0
163,0,0,3,4,161,0,0,0
163,0,0,6,4,161,0,0,0
163,1,8,27,25,161,0.00621118,0.049689441,0
163,1,1,1,2,161,0.00621118,0.00621118,0
163,0,0,6,4,161,0,0,0
163,1,0,5,3,161,0.00621118,0,0
163,2,0,5,3,161,0.01242236,0,0
163,1,0,8,6,161,0.00621118,0,0
163,1,0,5,3,161,0.00621118,0,0
163,0,0,4,0,161,0,0,0
163,0,1,0,5,161,0,0.00621118,0
163,0,2,4,4,161,0,0.01242236,0
163,0,3,6,9,161,0,0.01863354,0
163,1,0,0,2,161,0.00621118,0,0
163,1,0,0,2,161,0.00621118,0,0
163,0,0,2,2,161,0,0,0
163,0,0,2,2,161,0,0,0
163,2,0,8,4,161,0.01242236,0,0
163,0,0,0,10,161,0,0,0
163,0,0,1,1,161,0,0,0
163,0,0,5,6,161,0,0,0
163,2,15,51,34,161,0.01242236,0.093167702,1
163,0,3,10,8,161,0,0.01863354,0
163,0,3,10,8,161,0,0.01863354,0
163,0,0,2,3,161,0,0,0
163,0,0,1,2,161,0,0,0
163,0,0,17,0,161,0,0,0
163,2,0,9,7,161,0.01242236,0,0
163,0,1,12,13,161,0,0.00621118,0
163,0,0,3,1,161,0,0,0
163,0,3,5,5,161,0,0.01863354,0
163,1,1,9,4,161,0.00621118,0.00621118,0
163,1,0,4,2,161,0.00621118,0,0
163,2,0,1,0,161,0.01242236,0,0
163,0,1,9,9,161,0,0.00621118,0
163,0,0,4,4,161,0,0,0
163,0,0,1,1,161,0,0,0
163,0,0,7,7,161,0,0,0
163,0,0,1,1,161,0,0,0
163,5,0,6,0,161,0.031055901,0,0
163,0,2,1,1,161,0,0.01242236,0
163,0,2,5,5,161,0,0.01242236,0
163,2,0,0,0,161,0.01242236,0,0
163,0,0,1,1,161,0,0,0
163,0,0,4,4,161,0,0,0
163,0,0,1,1,161,0,0,0
163,0,0,1,1,161,0,0,0
163,0,0,7,1,161,0,0,0
163,0,1,1,1,161,0,0.00621118,0
163,0,1,2,2,161,0,0.00621118,0
163,0,0,1,1,161,0,0,0
163,0,0,1,1,161,0,0,0
163,0,0,1,1,161,0,0,0
163,1,0,5,2,161,0.00621118,0,0
163,0,0,1,1,161,0,0,0
163,0,2,1,1,161,0,0.01242236,0
163,0,2,4,4,161,0,0.01242236,0
163,0,0,1,1,161,0,0,0
163,0,0,2,2,161,0,0,0
163,0,0,1,1,161,0,0,0
163,0,0,1,1,161,0,0,0
163,0,0,1,1,161,0,0,0
163,0,1,0,1,161,0,0.00621118,0
163,0,1,0,6,161,0,0.00621118,0
163,0,2,12,12,161,0,0.01242236,0
163,2,0,1,1,161,0.01242236,0,0
163,0,0,0,1,161,0,0,0
163,0,0,1,1,161,0,0,0
163,0,0,1,1,161,0,0,0
163,0,0,1,1,161,0,0,0
163,0,0,9,9,161,0,0,0
163,1,0,2,2,161,0.00621118,0,0
163,1,0,16,16,161,0.00621118,0,0
163,1,0,2,2,161,0.00621118,0,0
163,0,2,22,22,161,0,0.01242236,0
163,0,0,3,3,161,0,0,0
163,1,0,3,3,161,0.00621118,0,0
163,1,0,2,2,161,0.00621118,0,0
163,0,0,5,5,161,0,0,0
163,5,0,1,2,161,0.031055901,0,0
163,4,2,6,4,161,0.02484472,0.01242236,0
163,1,1,4,2,161,0.00621118,0.00621118,0
163,2,0,53,26,161,0.01242236,0,0
163,49,0,2,2,161,0.304347826,0,0
163,0,0,5,2,161,0,0,0
163,0,1,12,8,161,0,0.00621118,0
163,0,0,9,9,161,0,0,0
163,0,0,6,3,161,0,0,0
163,0,0,6,2,161,0,0,0
163,0,0,0,0,161,0,0,0
163,0,0,0,7,161,0,0,0
163,0,0,0,1,161,0,0,0
163,0,0,0,6,161,0,0,0
163,0,0,0,2,161,0,0,0
163,0,0,0,2,161,0,0,0
163,0,0,0,4,161,0,0,0
163,0,0,0,5,161,0,0,0
163,2,0,6,2,161,0.01242236,0,0
163,9,0,5,2,161,0.055900621,0,0
163,0,9,12,7,161,0,0.055900621,0
163,0,0,1,1,161,0,0,0
163,0,4,10,5,161,0,0.02484472,0
163,0,0,3,2,161,0,0,0
163,0,10,27,1,161,0,0.062111801,0
163,0,0,1,0,161,0,0,0
163,0,0,0,16,161,0,0,0
163,0,1,4,0,161,0,0.00621118,0
163,0,7,17,14,161,0,0.043478261,0
163,0,2,9,6,161,0,0.01242236,0
163,8,0,20,0,161,0.049689441,0,0
163,0,0,8,0,161,0,0,0
163,1,0,3,0,161,0.00621118,0,0
163,2,0,3,2,161,0.01242236,0,0
163,0,0,1,0,161,0,0,0
163,0,0,0,1,161,0,0,0
163,2,0,1,0,161,0.01242236,0,0
163,0,0,2,3,161,0,0,0
163,0,0,0,1,161,0,0,0
163,0,0,1,2,161,0,0,0
163,0,0,0,1,161,0,0,0
163,0,0,0,1,161,0,0,0
163,0,0,2,3,161,0,0,0
163,0,0,1,2,161,0,0,0
163,0,0,4,5,161,0,0,0
163,0,2,7,1,161,0,0.01242236,0
163,0,0,3,2,161,0,0,0
163,3,0,2,2,161,0.01863354,0,0
163,0,0,9,2,161,0,0,0
163,0,1,6,1,161,0,0.00621118,0
163,0,6,6,1,161,0,0.037267081,0
163,11,1,44,1,161,0.068322981,0.00621118,0
163,1,0,4,0,161,0.00621118,0,0
163,1,0,1,0,161,0.00621118,0,0
163,19,2,55,2,161,0.118012422,0.01242236,0
163,0,0,3,0,161,0,0,0
163,0,0,1,0,161,0,0,0
163,0,0,1,0,161,0,0,0
163,0,0,14,4,161,0,0,0
163,0,0,13,6,161,0,0,0
24,1,0,0,1,16,0.0625,0,0
24,0,2,4,4,16,0,0.125,0
24,1,1,8,3,16,0.0625,0.0625,0
24,0,0,0,1,16,0,0,0
24,0,0,0,1,16,0,0,0
24,5,0,0,17,16,0.3125,0,0
24,0,1,3,3,16,0,0.0625,0
24,0,0,1,0,16,0,0,0
24,0,1,3,2,16,0,0.0625,0
24,3,0,1,0,16,0.1875,0,0
24,0,1,1,1,16,0,0.0625,0
24,0,0,1,0,16,0,0,0
24,0,2,3,7,16,0,0.125,0
24,0,0,1,2,16,0,0,0
24,0,3,3,6,16,0,0.1875,0
24,3,0,1,4,16,0.1875,0,0
24,0,1,1,0,16,0,0.0625,0
24,1,0,0,1,16,0.0625,0,0
24,0,0,6,5,16,0,0,0
24,0,0,2,0,16,0,0,0
24,0,3,9,8,16,0,0.1875,0
24,2,1,4,1,16,0.125,0.0625,0
24,1,0,1,2,16,0.0625,0,0
24,1,0,4,6,16,0.0625,0,0
18,0,0,0,6,8,0,0,0
18,0,1,32,9,8,0,0.125,0
18,3,0,2,0,8,0.375,0,0
18,0,0,0,1,8,0,0,0
18,0,0,0,1,8,0,0,0
18,1,1,7,3,8,0.125,0.125,0
18,4,0,14,0,8,0.5,0,0
18,0,1,14,1,8,0,0.125,0
18,0,0,1,0,8,0,0,0
18,0,0,5,0,8,0,0,0
18,0,1,3,1,8,0,0.125,0
18,0,0,2,0,8,0,0,0
18,0,2,21,1,8,0,0.25,0
18,0,0,2,1,8,0,0,0
18,0,0,2,0,8,0,0,0
18,0,0,2,0,8,0,0,0
18,0,2,1,0,8,0,0.25,0
18,1,0,0,2,8,0.125,0,0
2,0,0,13,90,0,0,0,1
2,0,0,0,0,0,0,0,0
57,0,2,1,1,94,0,0.021276596,0
57,0,0,1,0,94,0,0,0
57,0,2,4,3,94,0,0.021276596,0
57,0,2,1,0,94,0,0.021276596,0
57,0,2,1,0,94,0,0.021276596,0
57,0,2,1,0,94,0,0.021276596,0
57,0,1,1,0,94,0,0.010638298,0
57,12,14,48,19,94,0.127659574,0.14893617,1
57,5,0,21,22,94,0.053191489,0,0
57,1,0,2,0,94,0.010638298,0,0
57,0,0,0,1,94,0,0,0
57,0,0,0,0,94,0,0,0
57,0,0,2,2,94,0,0,0
57,0,0,0,1,94,0,0,0
57,0,0,9,2,94,0,0,0
57,0,0,2,2,94,0,0,0
57,0,0,4,2,94,0,0,0
57,0,0,0,38,94,0,0,0
57,0,0,3,0,94,0,0,0
57,0,0,4,0,94,0,0,0
57,1,0,1,0,94,0.010638298,0,0
57,1,3,9,4,94,0.010638298,0.031914894,0
57,0,1,1,1,94,0,0.010638298,0
57,0,0,2,1,94,0,0,0
57,0,0,0,0,94,0,0,0
57,0,0,0,30,94,0,0,0
57,0,0,0,14,94,0,0,0
57,0,0,0,3,94,0,0,0
57,29,2,33,9,94,0.308510638,0.021276596,0
57,1,0,1,0,94,0.010638298,0,0
57,0,0,5,1,94,0,0,0
57,0,0,1,3,94,0,0,0
57,10,0,9,14,94,0.106382979,0,0
57,30,0,10,14,94,0.319148936,0,0
57,0,17,44,4,94,0,0.180851064,0
57,0,9,30,12,94,0,0.095744681,0
57,1,0,2,1,94,0.010638298,0,0
57,0,0,2,0,94,0,0,0
57,0,0,1,0,94,0,0,0
57,0,1,2,4,94,0,0.010638298,0
57,0,2,14,2,94,0,0.021276596,0
57,0,16,41,0,94,0,0.170212766,0
57,0,5,4,0,94,0,0.053191489,0
57,0,9,11,0,94,0,0.095744681,0
57,1,1,18,5,94,0.010638298,0.010638298,0
57,0,1,2,4,94,0,0.010638298,0
57,0,0,1,2,94,0,0,0
57,0,0,1,1,94,0,0,0
57,0,2,2,5,94,0,0.021276596,0
57,1,0,7,0,94,0.010638298,0,0
57,1,0,3,0,94,0.010638298,0,0
57,0,0,9,0,94,0,0,0
57,0,0,2,0,94,0,0,0
57,0,0,4,4,94,0,0,0
57,0,0,27,0,94,0,0,0
57,2,0,1,0,94,0.021276596,0,0
57,0,0,3,0,94,0,0,0
12,0,4,7,8,21,0,0.19047619,0
12,1,2,11,5,21,0.047619048,0.095238095,0
12,1,0,4,4,21,0.047619048,0,0
12,0,2,5,17,21,0,0.095238095,0
12,0,3,7,8,21,0,0.142857143,0
12,5,0,19,9,21,0.238095238,0,0
12,2,1,7,7,21,0.095238095,0.047619048,0
12,0,2,4,4,21,0,0.095238095,0
12,6,0,6,3,21,0.285714286,0,0
12,0,2,2,5,21,0,0.095238095,0
12,5,5,19,5,21,0.238095238,0.238095238,0
12,1,0,2,25,21,0.047619048,0,0
9,0,0,5,8,0,0,0,0
9,0,0,5,1,0,0,0,0
9,0,0,4,5,0,0,0,0
9,0,0,4,2,0,0,0,0
9,0,0,3,1,0,0,0,0
9,0,0,3,15,0,0,0,0
9,0,0,3,6,0,0,0,0
9,0,0,4,10,0,0,0,0
9,0,0,4,3,0,0,0,0
3,0,0,7,3,0,0,0,0
3,0,0,1,0,0,0,0,0
3,0,0,3,4,0,0,0,0
4,0,0,0,24,2,0,0,0
4,0,2,3,5,2,0,1,0
4,3,0,20,24,2,1.5,0,1
4,0,0,1,0,2,0,0,0
20,1,2,4,17,35,0.028571429,0.057142857,0
20,0,0,0,2,35,0,0,0
20,4,0,2,0,35,0.114285714,0,0
20,0,0,0,0,35,0,0,0
20,0,1,2,6,35,0,0.028571429,0
20,3,2,16,17,35,0.085714286,0.057142857,0
20,2,4,5,6,35,0.057142857,0.114285714,0
20,1,1,4,8,35,0.028571429,0.028571429,0
20,3,0,3,2,35,0.085714286,0,0
20,1,2,5,8,35,0.028571429,0.057142857,0
20,1,0,5,7,35,0.028571429,0,0
20,0,0,0,1,35,0,0,0
20,3,19,8,41,35,0.085714286,0.542857143,0
20,6,1,3,2,35,0.171428571,0.028571429,0
20,10,3,5,12,35,0.285714286,0.085714286,0
20,0,0,1,2,35,0,0,0
20,0,0,0,1,35,0,0,0
20,0,0,0,1,35,0,0,0
20,0,0,5,10,35,0,0,0
20,1,0,4,6,35,0.028571429,0,0
26,2,1,4,1,28,0.071428571,0.035714286,0
26,1,1,2,1,28,0.035714286,0.035714286,0
26,1,1,3,1,28,0.035714286,0.035714286,0
26,0,2,2,1,28,0,0.071428571,0
26,0,0,2,1,28,0,0,0
26,0,2,2,1,28,0,0.071428571,0
26,0,2,2,1,28,0,0.071428571,0
26,0,0,1,1,28,0,0,0
26,0,2,1,1,28,0,0.071428571,0
26,0,0,1,1,28,0,0,0
26,0,0,1,1,28,0,0,0
26,2,1,5,2,28,0.071428571,0.035714286,0
26,2,1,12,5,28,0.071428571,0.035714286,0
26,7,9,7,2,28,0.25,0.321428571,0
26,1,2,11,5,28,0.035714286,0.071428571,0
26,7,0,5,2,28,0.25,0,0
26,1,1,9,2,28,0.035714286,0.035714286,0
26,1,1,9,3,28,0.035714286,0.035714286,0
26,0,1,4,2,28,0,0.035714286,0
26,3,0,8,3,28,0.107142857,0,0
26,0,0,5,1,28,0,0,0
26,1,1,11,4,28,0.035714286,0.035714286,0
26,0,0,3,0,28,0,0,0
26,0,0,7,0,28,0,0,0
26,0,0,2,0,28,0,0,0
26,0,0,0,1,28,0,0,0
3,1,1,5,2,2,0.5,0.5,0
3,0,0,9,6,2,0,0,0
3,1,1,2,5,2,0.5,0.5,0
3,0,0,4,10,0,0,0,0
3,0,0,1,0,0,0,0,0
3,0,0,2,19,0,0,0,0
31,16,0,23,15,53,0.301886792,0,0
31,2,0,7,4,53,0.037735849,0,0
31,1,12,16,10,53,0.018867925,0.226415094,0
31,0,1,9,15,53,0,0.018867925,0
31,1,0,0,2,53,0.018867925,0,0
31,0,0,8,1,53,0,0,0
31,0,0,1,0,53,0,0,0
31,2,18,18,26,53,0.037735849,0.339622642,0
31,1,0,3,3,53,0.018867925,0,0
31,1,0,4,13,53,0.018867925,0,0
31,1,0,3,9,53,0.018867925,0,0
31,1,0,2,3,53,0.018867925,0,0
31,1,3,3,11,53,0.018867925,0.056603774,0
31,2,0,2,1,53,0.037735849,0,0
31,1,2,6,7,53,0.018867925,0.037735849,0
31,8,0,4,4,53,0.150943396,0,0
31,1,2,6,7,53,0.018867925,0.037735849,0
31,8,0,4,4,53,0.150943396,0,0
31,3,1,54,28,53,0.056603774,0.018867925,0
31,2,0,0,4,53,0.037735849,0,0
31,0,0,0,1,53,0,0,0
31,0,1,6,0,53,0,0.018867925,0
31,0,0,1,2,53,0,0,0
31,1,0,1,0,53,0.018867925,0,0
31,0,0,3,0,53,0,0,0
31,2,4,17,16,53,0.037735849,0.075471698,0
31,2,0,27,20,53,0.037735849,0,0
31,1,6,22,17,53,0.018867925,0.113207547,0
31,0,0,1,1,53,0,0,0
31,1,3,11,10,53,0.018867925,0.056603774,0
31,2,0,6,2,53,0.037735849,0,0
14,6,0,5,2,18,0.333333333,0,0
14,0,1,8,3,18,0,0.055555556,0
14,0,1,7,5,18,0,0.055555556,0
14,0,0,3,1,18,0,0,0
14,0,3,10,6,18,0,0.166666667,0
14,1,0,10,6,18,0.055555556,0,0
14,0,5,11,4,18,0,0.277777778,0
14,5,3,9,2,18,0.277777778,0.166666667,0
14,5,5,20,6,18,0.277777778,0.277777778,0
14,0,0,1,1,18,0,0,0
14,0,0,1,0,18,0,0,0
14,0,0,3,0,18,0,0,0
14,2,0,7,2,18,0.111111111,0,0
14,0,0,1,2,18,0,0,0
26,0,0,5,0,20,0,0,0
26,2,0,5,0,20,0.1,0,0
26,0,0,2,0,20,0,0,0
26,0,1,2,1,20,0,0.05,0
26,1,0,2,9,20,0.05,0,0
26,0,0,0,2,20,0,0,0
26,0,2,2,4,20,0,0.1,0
26,5,1,7,13,20,0.25,0.05,0
26,0,0,1,0,20,0,0,0
26,0,0,1,0,20,0,0,0
26,0,1,2,1,20,0,0.05,0
26,6,6,10,29,20,0.3,0.3,0
26,1,0,0,0,20,0.05,0,0
26,1,0,7,3,20,0.05,0,0
26,0,1,2,1,20,0,0.05,0
26,0,0,6,8,20,0,0,0
26,1,5,5,17,20,0.05,0.25,0
26,0,1,2,1,20,0,0.05,0
26,0,0,3,3,20,0,0,0
26,0,1,5,0,20,0,0.05,0
26,0,0,4,8,20,0,0,0
26,0,0,2,0,20,0,0,0
26,0,1,9,5,20,0,0.05,0
26,0,0,1,0,20,0,0,0
26,0,0,5,6,20,0,0,0
26,4,0,3,3,20,0.2,0,0
1,0,0,4,0,0,0,0,0
2,0,0,2,1,0,0,0,0
2,0,0,3,2,0,0,0,0
29,4,0,8,6,22,0.181818182,0,0
29,0,2,13,1,22,0,0.090909091,0
29,2,0,3,3,22,0.090909091,0,0
29,0,0,8,0,22,0,0,0
29,0,1,7,1,22,0,0.045454545,0
29,0,0,1,1,22,0,0,0
29,1,1,3,1,22,0.045454545,0.045454545,0
29,0,0,17,2,22,0,0,0
29,1,0,1,1,22,0.045454545,0,0
29,0,0,1,0,22,0,0,0
29,0,2,5,2,22,0,0.090909091,0
29,1,1,1,3,22,0.045454545,0.045454545,0
29,1,0,2,1,22,0.045454545,0,0
29,1,3,7,3,22,0.045454545,0.136363636,0
29,0,1,6,3,22,0,0.045454545,0
29,1,4,1,3,22,0.045454545,0.181818182,0
29,1,1,1,6,22,0.045454545,0.045454545,0
29,0,1,3,1,22,0,0.045454545,0
29,0,0,3,2,22,0,0,0
29,3,0,13,5,22,0.136363636,0,0
29,4,0,6,3,22,0.181818182,0,0
29,0,2,4,0,22,0,0.090909091,0
29,0,3,5,0,22,0,0.136363636,0
29,0,0,1,0,22,0,0,0
29,0,0,1,3,22,0,0,0
29,2,0,3,0,22,0.090909091,0,0
29,0,0,3,2,22,0,0,0
29,0,0,4,1,22,0,0,0
29,1,0,4,0,22,0.045454545,0,0
45,2,0,1,5,62,0.032258065,0,0
45,3,0,9,1,62,0.048387097,0,0
45,0,0,3,0,62,0,0,0
45,5,0,8,4,62,0.080645161,0,0
45,0,4,5,0,62,0,0.064516129,0
45,13,0,17,3,62,0.209677419,0,0
45,1,5,9,2,62,0.016129032,0.080645161,0
45,2,1,3,2,62,0.032258065,0.016129032,0
45,1,1,1,4,62,0.016129032,0.016129032,0
45,0,0,1,2,62,0,0,0
45,2,0,1,0,62,0.032258065,0,0
45,0,1,0,2,62,0,0.016129032,0
45,1,0,1,4,62,0.016129032,0,0
45,2,0,0,4,62,0.032258065,0,0
45,0,0,1,0,62,0,0,0
45,0,3,2,0,62,0,0.048387097,0
45,1,1,0,2,62,0.016129032,0.016129032,0
45,0,4,3,0,62,0,0.064516129,0
45,1,7,3,2,62,0.016129032,0.112903226,0
45,1,0,0,0,62,0.016129032,0,0
45,0,1,1,2,62,0,0.016129032,0
45,7,2,4,5,62,0.112903226,0.032258065,0
45,3,0,0,1,62,0.048387097,0,0
45,2,7,5,9,62,0.032258065,0.112903226,0
45,1,0,0,1,62,0.016129032,0,0
45,1,0,1,0,62,0.016129032,0,0
45,2,0,9,4,62,0.032258065,0,0
45,1,2,4,4,62,0.016129032,0.032258065,0
45,3,2,5,3,62,0.048387097,0.032258065,0
45,1,9,4,6,62,0.016129032,0.14516129,0
45,1,5,5,4,62,0.016129032,0.080645161,0
45,0,0,0,0,62,0,0,0
45,0,0,0,0,62,0,0,0
45,1,0,1,0,62,0.016129032,0,0
45,2,0,1,0,62,0.032258065,0,0
45,0,2,1,3,62,0,0.032258065,0
45,0,1,1,1,62,0,0.016129032,0
45,0,1,1,1,62,0,0.016129032,0
45,0,2,1,2,62,0,0.032258065,0
45,0,0,3,3,62,0,0,0
45,1,0,12,4,62,0.016129032,0,0
45,0,0,1,0,62,0,0,0
45,3,0,1,0,62,0.048387097,0,0
45,1,0,3,1,62,0.016129032,0,0
45,2,1,5,4,62,0.032258065,0.016129032,0
22,1,3,3,3,18,0.055555556,0.166666667,0
22,2,0,1,3,18,0.111111111,0,0
22,2,0,3,1,18,0.111111111,0,0
22,2,1,14,22,18,0.111111111,0.055555556,0
22,1,0,4,0,18,0.055555556,0,0
22,0,4,8,15,18,0,0.222222222,0
22,0,0,1,0,18,0,0,0
22,0,0,1,0,18,0,0,0
22,3,9,19,29,18,0.166666667,0.5,0
22,0,0,1,0,18,0,0,0
22,1,0,1,0,18,0.055555556,0,0
22,1,0,1,0,18,0.055555556,0,0
22,1,0,1,0,18,0.055555556,0,0
22,1,0,1,0,18,0.055555556,0,0
22,1,0,1,0,18,0.055555556,0,0
22,1,0,1,0,18,0.055555556,0,0
22,1,0,1,0,18,0.055555556,0,0
22,0,0,1,0,18,0,0,0
22,1,0,1,0,18,0.055555556,0,0
22,0,1,1,2,18,0,0.055555556,0
22,0,0,3,2,18,0,0,0
22,0,0,1,0,18,0,0,0
46,0,1,9,2,46,0,0.02173913,0
46,0,0,7,0,46,0,0,0
46,0,0,6,1,46,0,0,0
46,0,4,7,2,46,0,0.086956522,0
46,4,0,1,6,46,0.086956522,0,0
46,0,0,3,0,46,0,0,0
46,0,1,6,2,46,0,0.02173913,0
46,2,0,5,5,46,0.043478261,0,0
46,0,1,2,0,46,0,0.02173913,0
46,0,0,0,1,46,0,0,0
46,2,1,2,2,46,0.043478261,0.02173913,0
46,6,2,9,9,46,0.130434783,0.043478261,0
46,0,0,4,1,46,0,0,0
46,0,0,11,0,46,0,0,0
46,0,12,9,7,46,0,0.260869565,0
46,0,4,13,6,46,0,0.086956522,0
46,4,6,6,1,46,0.086956522,0.130434783,0
46,4,0,0,0,46,0.086956522,0,0
46,8,0,8,6,46,0.173913043,0,0
46,1,3,4,2,46,0.02173913,0.065217391,0
46,0,0,0,1,46,0,0,0
46,1,0,2,2,46,0.02173913,0,0
46,1,0,1,1,46,0.02173913,0,0
46,0,2,3,3,46,0,0.043478261,0
46,3,0,11,0,46,0.065217391,0,0
46,0,1,5,0,46,0,0.02173913,0
46,1,0,3,3,46,0.02173913,0,0
46,0,0,0,1,46,0,0,0
46,1,0,6,4,46,0.02173913,0,0
46,0,0,2,3,46,0,0,0
46,0,0,7,0,46,0,0,0
46,0,2,2,2,46,0,0.043478261,0
46,0,0,2,1,46,0,0,0
46,0,0,1,0,46,0,0,0
46,0,0,2,2,46,0,0,0
46,0,0,1,0,46,0,0,0
46,0,0,2,0,46,0,0,0
46,0,0,0,1,46,0,0,0
46,1,3,3,2,46,0.02173913,0.065217391,0
46,3,1,6,3,46,0.065217391,0.02173913,0
46,2,0,1,0,46,0.043478261,0,0
46,0,0,10,0,46,0,0,0
46,0,1,1,0,46,0,0.02173913,0
46,0,1,5,1,46,0,0.02173913,0
46,1,0,1,0,46,0.02173913,0,0
46,1,0,3,0,46,0.02173913,0,0
16,1,1,3,1,2,0.5,0.5,0
16,1,0,3,0,2,0.5,0,0
16,0,0,0,0,2,0,0,0
16,0,0,1,0,2,0,0,0
16,1,0,9,15,2,0.5,0,0
16,1,1,6,0,2,0.5,0.5,0
16,0,0,2,0,2,0,0,0
16,0,0,2,0,2,0,0,0
16,0,0,2,1,2,0,0,0
16,0,0,2,2,2,0,0,0
16,0,0,1,3,2,0,0,0
16,0,0,3,1,2,0,0,0
16,0,0,2,0,2,0,0,0
16,0,0,3,0,2,0,0,0
16,0,0,1,1,2,0,0,0
16,0,0,1,1,2,0,0,0
18,0,0,0,6,8,0,0,0
18,0,1,32,9,8,0,0.125,0
18,3,0,2,0,8,0.375,0,0
18,0,0,0,1,8,0,0,0
18,0,0,0,1,8,0,0,0
18,1,1,7,3,8,0.125,0.125,0
18,4,0,14,0,8,0.5,0,0
18,0,1,14,1,8,0,0.125,0
18,0,0,1,0,8,0,0,0
18,0,0,5,0,8,0,0,0
18,0,1,3,1,8,0,0.125,0
18,0,0,2,0,8,0,0,0
18,0,2,21,1,8,0,0.25,0
18,0,0,2,1,8,0,0,0
18,0,0,2,0,8,0,0,0
18,0,0,2,0,8,0,0,0
18,0,2,1,0,8,0,0.25,0
18,1,0,0,2,8,0.125,0,0
