0,16,24,4,MonsterH:\JAVA\OLD\battle system test\src
0,20,16,2.666666667,PlayerH:\JAVA\OLD\battle system test\src
3,2,6,1,ShopH:\JAVA\OLD\battle system test\src
0,1,0,0,MainH:\JAVA\OLD\Caclulator1_0\src
0,2,5,0,MainH:\JAVA\OLD\CAS\src
0,0,2,0,OperatorH:\JAVA\OLD\CAS\src
12,10,3,0.230769231,IntSLListH:\JAVA\OLD\DSA-ass2\src
0,0,2,0.153846154,IntSLLNodeH:\JAVA\OLD\DSA-ass2\src
1,1,0,0,RunH:\JAVA\OLD\DSA-ass2\src
0,5,4,0,ArrayQueueH:\JAVA\OLD\DSA-ass3\src
0,5,3,0,MainH:\JAVA\OLD\DSA-ass3\src
1,1,0,0,MainH:\JAVA\OLD\DSA-ass4\src
0,6,1,1,QueueH:\JAVA\OLD\DSA-ass4\src
3,4,1,0.25,BSTH:\JAVA\OLD\DSA-ass5\src
0,0,3,0.75,BSTNodeH:\JAVA\OLD\DSA-ass5\src
1,1,0,0,MainH:\JAVA\OLD\DSA-ass5\src
0,0,1,0,DefineConstantsH:\JAVA\OLD\DSA-ass6\src
0,4,5,0,MainH:\JAVA\OLD\DSA-ass6\src
0,7,5,0,MainH:\JAVA\OLD\Game of Life\src
0,3,0,0,MainH:\JAVA\OLD\Histogram\src
0,3,0,0,VectorTestH:\JAVA\OLD\Histogram\src
1,2,1,0.5,InverseProcessorH:\JAVA\OLD\Inverse Function Generator\src
1,4,2,1,MainH:\JAVA\OLD\Inverse Function Generator\src
0,3,3,1.5,OperationH:\JAVA\OLD\Inverse Function Generator\src
0,4,18,0,MainH:\JAVA\OLD\MemoryDump\src
0,1,0,0,PluginH:\JAVA\OLD\MinecraftPluginTest1\src
0,1,0,0,SetH:\JAVA\OLD\OOP-ass2\src
0,1,0,0,MachineH:\JAVA\OLD\OOP-ass3\src
3,1,0,0,RunH:\JAVA\OLD\OOP-ass3\src
0,7,7,7,BankH:\JAVA\OLD\OOP-ass4\src
1,1,0,0,MainH:\JAVA\OLD\OOP-ass4\src
0,15,17,5.666666667,BankAccountH:\JAVA\OLD\OOP-ass5\src
0,0,0,0,GraphH:\JAVA\OLD\OOP-ass5\src
1,1,2,0.666666667,MainH:\JAVA\OLD\OOP-ass5\src
2,3,6,2,MenusH:\JAVA\OLD\OOP-ass5\src
0,0,0,0,SpreadsheetH:\JAVA\OLD\OOP-ass5\src
0,1,1,0,FrameH:\JAVA\OLD\OOP-ass6\src
0,0,0,0,MainH:\JAVA\OLD\OOP-ass6\src
1,5,2,2,MainActivityH:\JAVA\OLD\pk\src
0,3,0,0,SectionsPagerAdapterH:\JAVA\OLD\pk\src
0,1,1,1,DummySectionFragmentH:\JAVA\OLD\pk\src
0,4,23,0,MainActivityH:\JAVA\OLD\PokemonTCG\src
0,1,0,0,PlaceholderFragmentH:\JAVA\OLD\PokemonTCG\src
2,6,21,7,MainActivityH:\JAVA\OLD\PokemonTCGtool\src
0,3,1,0.333333333,PlaceholderFragmentH:\JAVA\OLD\PokemonTCGtool\src
1,14,10,3.333333333,NavigationDrawerFragmentH:\JAVA\OLD\PokemonTCGtool\src
0,1,0,0,NavigationDrawerCallbacksH:\JAVA\OLD\PokemonTCGtool\src
0,1,0,0,mainH:\JAVA\OLD\Random Name Generator\src
0,3,42,0,MainActivityH:\JAVA\OLD\Random Name Generator\SomeCalculator\src
0,1,0,0,MainH:\JAVA\OLD\Random-number\src
0,1,0,0,TestH:\JAVA\OLD\randomTest\src
0,1,0,0,MainH:\JAVA\OLD\SELF-game of life\src
0,7,7,0,MainH:\JAVA\OLD\SELF-visual game\src
0,1,0,0,MainH:\JAVA\OLD\SeriesJunk\src
0,3,2,0,RationalH:\JAVA\OLD\SeriesJunk\src
0,3,58,0,MainActivityH:\JAVA\OLD\TCGTOOL\src
3,2,1,0.25,MainH:\JAVA\OLD\ThomasCrap\src
1,14,39,9.75,SodaMachineH:\JAVA\OLD\ThomasCrap\src
0,0,0,0,GameWindowH:\JAVA\OLD\Tick\src
0,6,13,0,MainActivityH:\JAVA\OLD\Tick\src
0,0,0,0,userInputH:\JAVA\OLD\Tick\src
0,0,0,0,ControllerH:\JAVA\OLD\Tick-java_PC_version\src
1,3,2,2,InputHandlerH:\JAVA\OLD\Tick-java_PC_version\src
0,10,19,19,Tick_v1H:\JAVA\OLD\Tick-java_PC_version\src
0,0,0,0,FrameH:\JAVA\OLD\Top Level Game\src
0,0,0,0,MainH:\JAVA\OLD\Top Level Game\src
0,3,2,2,ReadFileH:\JAVA\OLD\Topic Generator\src
1,2,0,0,mainH:\JAVA\OLD\Topic Generator\src
1,9,4,0.285714286,Bracket2H:\JAVA\OLD\Tourna15\src
0,27,15,1.071428571,GameH:\JAVA\OLD\Tourna15\src
2,3,14,1,GameDetailsPopupH:\JAVA\OLD\Tourna15\src
3,5,5,0.357142857,MainH:\JAVA\OLD\Tourna15\src
4,16,26,1.857142857,MainWindowH:\JAVA\OLD\Tourna15\src
1,2,6,0.428571429,PopupsH:\JAVA\OLD\Tourna15\src
1,5,8,0.571428571,TeamListImportPopupH:\JAVA\OLD\Tourna15\src
2,13,11,0.785714286,WizardPopupH:\JAVA\OLD\Tourna15\src
6,8,15,0.714285714,BracketH:\JAVA\OLD\Tournament Builder\src
2,8,5,0.238095238,Bracket2H:\JAVA\OLD\Tournament Builder\src
2,29,2,0.095238095,BSTH:\JAVA\OLD\Tournament Builder\src
0,3,1,0.047619048,MyIteratorH:\JAVA\OLD\Tournament Builder\src
0,1,3,0.142857143,NodeH:\JAVA\OLD\Tournament Builder\src
0,1,0,0,MyComp1H:\JAVA\OLD\Tournament Builder\src
0,0,1,0.047619048,DuplicateItemExceptionH:\JAVA\OLD\Tournament Builder\src
0,9,5,0.238095238,GameH:\JAVA\OLD\Tournament Builder\src
2,3,2,0.095238095,MainH:\JAVA\OLD\Tournament Builder\src
2,7,9,0.428571429,MainWindowH:\JAVA\OLD\Tournament Builder\src
0,0,5,0.238095238,SBSTNH:\JAVA\OLD\Tournament Builder\src
5,24,2,0.095238095,SBSTH:\JAVA\OLD\Tournament Builder\src
2,14,10,0.476190476,WizardPopupH:\JAVA\OLD\Tournament Builder\src
0,2,2,2,cakeH:\JAVA\OLD\UNS-1\src
1,1,0,0,functionsH:\JAVA\OLD\UNS-1\src
7,8,2,0.285714286,IntSLListH:\JAVA\OLD\UNS-2\src
0,0,2,0.285714286,IntSLLNodeH:\JAVA\OLD\UNS-2\src
0,1,0,0,MainH:\JAVA\OLD\Useless Application\src
0,7,7,0,ImageclassH:\JAVA\OLD\VisualGame1\src
0,1,0,0,drawingComponentH:\JAVA\OLD\waiting lines\src
1,1,0,0,MainH:\JAVA\OLD\waiting lines\src
0,5,85,0,MainActivityH:\JAVA\OLD\ZCalc\src
0,4,0,0,MainH:\JAVA\percision\src
0,3,0,0,MainH:\JAVA\Permutatuions\src
0,8,14,0,MainH:\JAVA\ProjectCleandisk\src
0,1,0,0,Ex1H:\JAVA\SE2\In Class 3\src
0,1,0,0,MainH:\JAVA\SE2\In Class 3\src
0,2,0,0,GeneratePrimesH:\JAVA\Sieve\src
0,1,0,0,ConnectorH:\JAVA\SSH\src
1,1,0,0,MainH:\JAVA\SSH\src
0,1,0,0,ConnectorH:\JAVA\SSH test\src
1,1,0,0,MainH:\JAVA\SSH test\src
0,3,6,0,MainH:\JAVA\StopTimer\src
3,10,10,0.12345679,EggH:\JAVA\SuperJoust\core\src
1,13,1,0.012345679,EMathH:\JAVA\SuperJoust\core\src
1,14,13,0.160493827,EnemyH:\JAVA\SuperJoust\core\src
7,8,10,0.12345679,GameH:\JAVA\SuperJoust\core\src
16,9,5,0.061728395,GameStateH:\JAVA\SuperJoust\core\src
0,6,1,0.012345679,GameStateManagerH:\JAVA\SuperJoust\core\src
0,4,16,0.197530864,HoverTextH:\JAVA\SuperJoust\core\src
0,1,0,0,LavaH:\JAVA\SuperJoust\core\src
