35.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0
35.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0
4.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0
4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0
4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
13.0,0.0,1.0,3.0,2.0,9.0,0.0,0.1111111111111111
13.0,1.0,1.0,4.0,3.0,9.0,0.1111111111111111,0.1111111111111111
13.0,0.0,0.0,4.0,2.0,9.0,0.0,0.0
13.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0
13.0,2.0,0.0,2.0,0.0,9.0,0.2222222222222222,0.0
13.0,0.0,0.0,8.0,1.0,9.0,0.0,0.0
13.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0
13.0,7.0,0.0,21.0,10.0,9.0,0.7777777777777778,0.0
13.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0
13.0,0.0,2.0,3.0,2.0,9.0,0.0,0.2222222222222222
13.0,0.0,5.0,5.0,5.0,9.0,0.0,0.5555555555555556
4.0,2.0,0.0,11.0,5.0,2.0,1.0,0.0
4.0,0.0,1.0,6.0,5.0,2.0,0.0,0.5
4.0,0.0,1.0,7.0,2.0,2.0,0.0,0.5
4.0,1.0,0.0,6.0,0.0,2.0,0.5,0.0
4.0,0.0,5.0,8.0,2.0,5.0,0.0,1.0
4.0,3.0,0.0,5.0,0.0,5.0,0.6,0.0
4.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0
4.0,2.0,0.0,14.0,7.0,5.0,0.4,0.0
7.0,0.0,2.0,26.0,12.0,4.0,0.0,0.5
7.0,1.0,0.0,6.0,0.0,4.0,0.25,0.0
7.0,2.0,0.0,18.0,9.0,4.0,0.5,0.0
7.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0
7.0,0.0,0.0,10.0,4.0,4.0,0.0,0.0
7.0,1.0,0.0,7.0,4.0,4.0,0.25,0.0
7.0,0.0,2.0,4.0,3.0,4.0,0.0,0.5
3.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0
3.0,1.0,0.0,6.0,3.0,1.0,1.0,0.0
3.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20.0,2.0,1.0,11.0,4.0,6.0,0.3333333333333333,0.16666666666666666
20.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0
20.0,1.0,0.0,5.0,4.0,6.0,0.16666666666666666,0.0
20.0,1.0,0.0,11.0,4.0,6.0,0.16666666666666666,0.0
20.0,1.0,0.0,8.0,0.0,6.0,0.16666666666666666,0.0
20.0,0.0,1.0,8.0,0.0,6.0,0.0,0.16666666666666666
20.0,1.0,0.0,3.0,0.0,6.0,0.16666666666666666,0.0
20.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0
20.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0
20.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0
20.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0
20.0,0.0,1.0,8.0,2.0,6.0,0.0,0.16666666666666666
20.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0
20.0,0.0,1.0,4.0,2.0,6.0,0.0,0.16666666666666666
20.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0
20.0,1.0,0.0,6.0,0.0,6.0,0.16666666666666666,0.0
20.0,0.0,1.0,5.0,3.0,6.0,0.0,0.16666666666666666
20.0,0.0,0.0,18.0,4.0,6.0,0.0,0.0
20.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0
20.0,0.0,1.0,1.0,1.0,6.0,0.0,0.16666666666666666
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0
40.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
7.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0
7.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
7.0,0.0,0.0,22.0,9.0,1.0,0.0,0.0
7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
7.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0
7.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0
5.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0
5.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0
5.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0
5.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0
5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
12.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0
12.0,0.0,0.0,23.0,10.0,2.0,0.0,0.0
12.0,1.0,0.0,4.0,2.0,2.0,0.5,0.0
12.0,0.0,1.0,4.0,2.0,2.0,0.0,0.5
12.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0
12.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
12.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
12.0,0.0,0.0,8.0,5.0,2.0,0.0,0.0
12.0,0.0,1.0,1.0,1.0,2.0,0.0,0.5
12.0,1.0,0.0,2.0,1.0,2.0,0.5,0.0
12.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0
12.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
22.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
22.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
22.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0
22.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0
22.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0
22.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
22.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
22.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0
22.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0
22.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
22.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
22.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0
22.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
22.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
22.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
22.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
22.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
22.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
13.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
13.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
13.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
13.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
13.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
13.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0
13.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
13.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0
13.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
13.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
13.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
13.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0
13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
9.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0
9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0
9.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
273.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,6.0,3.0,50.0,0.0,0.0
273.0,1.0,0.0,10.0,4.0,50.0,0.02,0.0
273.0,1.0,0.0,13.0,5.0,50.0,0.02,0.0
273.0,0.0,0.0,6.0,3.0,50.0,0.0,0.0
273.0,1.0,0.0,14.0,7.0,50.0,0.02,0.0
273.0,1.0,0.0,8.0,4.0,50.0,0.02,0.0
273.0,0.0,0.0,10.0,5.0,50.0,0.0,0.0
273.0,1.0,0.0,6.0,3.0,50.0,0.02,0.0
273.0,1.0,0.0,4.0,2.0,50.0,0.02,0.0
273.0,2.0,0.0,5.0,1.0,50.0,0.04,0.0
273.0,8.0,2.0,23.0,9.0,50.0,0.16,0.04
273.0,0.0,0.0,7.0,3.0,50.0,0.0,0.0
273.0,2.0,0.0,6.0,3.0,50.0,0.04,0.0
273.0,0.0,0.0,5.0,2.0,50.0,0.0,0.0
273.0,0.0,0.0,6.0,3.0,50.0,0.0,0.0
273.0,0.0,0.0,18.0,9.0,50.0,0.0,0.0
273.0,0.0,0.0,3.0,0.0,50.0,0.0,0.0
273.0,0.0,1.0,5.0,2.0,50.0,0.0,0.02
273.0,0.0,1.0,4.0,2.0,50.0,0.0,0.02
273.0,0.0,0.0,5.0,2.0,50.0,0.0,0.0
273.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0
273.0,1.0,0.0,1.0,0.0,50.0,0.02,0.0
273.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0
273.0,1.0,0.0,1.0,0.0,50.0,0.02,0.0
273.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0
273.0,0.0,0.0,5.0,2.0,50.0,0.0,0.0
273.0,0.0,3.0,5.0,4.0,50.0,0.0,0.06
273.0,0.0,1.0,5.0,3.0,50.0,0.0,0.02
273.0,0.0,3.0,28.0,12.0,50.0,0.0,0.06
273.0,0.0,1.0,3.0,2.0,50.0,0.0,0.02
273.0,0.0,0.0,3.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,13.0,3.0,50.0,0.0,0.0
273.0,0.0,0.0,17.0,7.0,50.0,0.0,0.0
273.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,21.0,10.0,50.0,0.0,0.0
273.0,0.0,0.0,6.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,8.0,4.0,50.0,0.0,0.0
273.0,0.0,0.0,3.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,5.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,10.0,3.0,50.0,0.0,0.0
273.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,7.0,3.0,50.0,0.0,0.0
273.0,0.0,0.0,14.0,7.0,50.0,0.0,0.0
273.0,0.0,1.0,5.0,3.0,50.0,0.0,0.02
273.0,0.0,0.0,3.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,6.0,2.0,50.0,0.0,0.0
273.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,18.0,9.0,50.0,0.0,0.0
273.0,0.0,0.0,4.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0
273.0,0.0,0.0,5.0,2.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0
273.0,0.0,1.0,8.0,4.0,50.0,0.0,0.02
273.0,0.0,0.0,12.0,6.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,4.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,3.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,10.0,5.0,50.0,0.0,0.0
273.0,0.0,0.0,5.0,2.0,50.0,0.0,0.0
273.0,0.0,0.0,3.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0
273.0,0.0,1.0,2.0,1.0,50.0,0.0,0.02
273.0,0.0,1.0,2.0,1.0,50.0,0.0,0.02
273.0,0.0,0.0,35.0,14.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0
273.0,0.0,0.0,10.0,4.0,50.0,0.0,0.0
273.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0
273.0,0.0,1.0,3.0,2.0,50.0,0.0,0.02
273.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0
273.0,0.0,0.0,11.0,5.0,50.0,0.0,0.0
273.0,0.0,0.0,14.0,7.0,50.0,0.0,0.0
273.0,0.0,0.0,6.0,2.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,7.0,4.0,50.0,0.0,0.0
273.0,0.0,0.0,13.0,4.0,50.0,0.0,0.0
273.0,0.0,0.0,3.0,2.0,50.0,0.0,0.0
273.0,0.0,0.0,3.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,3.0,1.0,50.0,0.0,0.0
273.0,25.0,0.0,13.0,1.0,50.0,0.5,0.0
273.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,4.0,6.0,50.0,0.0,0.0
273.0,0.0,0.0,3.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,3.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,3.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0
273.0,0.0,0.0,3.0,4.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,7.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,3.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,6.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,2.0,50.0,0.0,0.0
273.0,0.0,0.0,4.0,15.0,50.0,0.0,0.0
273.0,0.0,0.0,4.0,14.0,50.0,0.0,0.0
273.0,0.0,0.0,5.0,13.0,50.0,0.0,0.0
273.0,0.0,0.0,5.0,12.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0
273.0,0.0,0.0,3.0,4.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,4.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,4.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,4.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,3.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,5.0,0.0,50.0,0.0,0.0
273.0,0.0,1.0,2.0,1.0,50.0,0.0,0.02
273.0,0.0,1.0,6.0,1.0,50.0,0.0,0.02
273.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0
273.0,0.0,1.0,7.0,1.0,50.0,0.0,0.02
273.0,0.0,1.0,3.0,1.0,50.0,0.0,0.02
273.0,0.0,1.0,3.0,2.0,50.0,0.0,0.02
273.0,5.0,0.0,6.0,2.0,50.0,0.1,0.0
273.0,0.0,1.0,7.0,3.0,50.0,0.0,0.02
273.0,0.0,0.0,4.0,0.0,50.0,0.0,0.0
273.0,0.0,1.0,3.0,3.0,50.0,0.0,0.02
273.0,0.0,1.0,3.0,3.0,50.0,0.0,0.02
273.0,3.0,0.0,3.0,1.0,50.0,0.06,0.0
273.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0
273.0,0.0,1.0,2.0,1.0,50.0,0.0,0.02
273.0,0.0,1.0,2.0,1.0,50.0,0.0,0.02
273.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0
273.0,0.0,1.0,2.0,1.0,50.0,0.0,0.02
273.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,7.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,12.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,7.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,3.0,0.0,50.0,0.0,0.0
273.0,0.0,1.0,3.0,1.0,50.0,0.0,0.02
273.0,0.0,1.0,3.0,1.0,50.0,0.0,0.02
273.0,0.0,1.0,3.0,1.0,50.0,0.0,0.02
273.0,0.0,1.0,3.0,1.0,50.0,0.0,0.02
273.0,0.0,1.0,3.0,1.0,50.0,0.0,0.02
273.0,0.0,0.0,5.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,3.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,5.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,5.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,4.0,0.0,50.0,0.0,0.0
273.0,0.0,0.0,8.0,4.0,50.0,0.0,0.0
273.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0
